MsgID.LOCAL_POSITION,1522176195.7427909,0.0229282,0.1012883,-0.1836859
MsgID.LOCAL_VELOCITY,1522176195.7427909,0.0000097,-0.0000116,0.0000067
MsgID.GLOBAL_POSITION,1522176195.7430618,-122.3974518,37.7924807,0.2090000
MsgID.LOCAL_VELOCITY,1522176195.7430618,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7433164,0.0335236,0.1288309,-0.2095245
MsgID.LOCAL_VELOCITY,1522176195.7433164,-0.0000204,0.0000154,0.0000023
MsgID.GLOBAL_POSITION,1522176195.7435720,-122.3974508,37.7924810,0.2200000
MsgID.LOCAL_VELOCITY,1522176195.7435720,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7438080,0.0634797,0.2186744,-0.2202796
MsgID.LOCAL_VELOCITY,1522176195.7438080,-0.0000054,0.0000001,0.0000134
MsgID.STATE,1522176195.7441790,True,True
MsgID.GLOBAL_HOME,1522176195.7444425,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522176195.7446616,-122.3974488,37.7924816,0.2210000
MsgID.LOCAL_VELOCITY,1522176195.7446616,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7449155,0.1288522,0.3966564,-0.2214573
MsgID.LOCAL_VELOCITY,1522176195.7449155,0.0000236,-0.0000224,0.0000169
MsgID.GLOBAL_POSITION,1522176195.7451754,-122.3974501,37.7924811,0.2160000
MsgID.LOCAL_VELOCITY,1522176195.7451754,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7454090,0.0708303,0.2814845,-0.2163820
MsgID.LOCAL_VELOCITY,1522176195.7454090,0.0000033,0.0000064,0.0000144
MsgID.GLOBAL_POSITION,1522176195.7456560,-122.3974503,37.7924809,0.2080000
MsgID.LOCAL_VELOCITY,1522176195.7456560,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7459111,0.0586773,0.2636372,-0.2089929
MsgID.LOCAL_VELOCITY,1522176195.7459111,0.0000111,-0.0000054,0.0000083
MsgID.GLOBAL_POSITION,1522176195.7461710,-122.3974499,37.7924791,0.2050000
MsgID.LOCAL_VELOCITY,1522176195.7461710,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7464178,-0.1457500,0.2942526,-0.2054762
MsgID.LOCAL_VELOCITY,1522176195.7464178,0.0000041,-0.0000146,0.0000121
MsgID.STATE,1522176195.7468190,True,True
MsgID.GLOBAL_HOME,1522176195.7471399,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522176195.7473717,-122.3974490,37.7924790,0.2080000
MsgID.LOCAL_VELOCITY,1522176195.7473717,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7476130,-0.1612439,0.3791004,-0.2085100
MsgID.LOCAL_VELOCITY,1522176195.7476130,0.0000274,-0.0000036,0.0000169
MsgID.GLOBAL_POSITION,1522176195.7478766,-122.3974500,37.7924803,0.2180000
MsgID.LOCAL_VELOCITY,1522176195.7478766,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7481229,-0.0181629,0.2855226,-0.2185194
MsgID.LOCAL_VELOCITY,1522176195.7481229,-0.0000125,-0.0000366,0.0000118
MsgID.GLOBAL_POSITION,1522176195.7483704,-122.3974491,37.7924813,0.2350000
MsgID.LOCAL_VELOCITY,1522176195.7483704,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7486043,0.0936748,0.3754197,-0.2358658
MsgID.LOCAL_VELOCITY,1522176195.7486043,0.0000026,0.0000025,0.0000129
MsgID.GLOBAL_POSITION,1522176195.7488587,-122.3974485,37.7924796,0.2520000
MsgID.LOCAL_VELOCITY,1522176195.7488587,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7491145,-0.0917748,0.4251311,-0.2524105
MsgID.LOCAL_VELOCITY,1522176195.7491145,0.0000281,-0.0000206,0.0000119
MsgID.GLOBAL_HOME,1522176195.7494230,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1522176195.7497268,True,True
MsgID.GLOBAL_POSITION,1522176195.7499483,-122.3974490,37.7924794,0.2650000
MsgID.LOCAL_VELOCITY,1522176195.7499483,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7501924,-0.1177648,0.3767360,-0.2658175
MsgID.LOCAL_VELOCITY,1522176195.7501924,-0.0000259,-0.0000158,0.0000100
MsgID.GLOBAL_POSITION,1522176195.7504423,-122.3974514,37.7924799,0.2680000
MsgID.LOCAL_VELOCITY,1522176195.7504423,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7506747,-0.0553056,0.1644101,-0.2685180
MsgID.LOCAL_VELOCITY,1522176195.7506747,-0.0000023,-0.0000000,0.0000168
MsgID.GLOBAL_POSITION,1522176195.7509296,-122.3974498,37.7924799,0.2580000
MsgID.LOCAL_VELOCITY,1522176195.7509296,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7511652,-0.0530694,0.3085602,-0.2588462
MsgID.LOCAL_VELOCITY,1522176195.7511652,0.0000084,-0.0000067,0.0000152
MsgID.GLOBAL_POSITION,1522176195.7514360,-122.3974489,37.7924792,0.2390000
MsgID.LOCAL_VELOCITY,1522176195.7514360,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7518063,-0.1299666,0.3873223,-0.2392724
MsgID.LOCAL_VELOCITY,1522176195.7518063,-0.0000166,0.0000014,0.0000168
MsgID.GLOBAL_HOME,1522176195.7521312,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1522176195.7523899,True,True
MsgID.GLOBAL_POSITION,1522176195.7525539,-122.3974511,37.7924791,0.2070000
MsgID.LOCAL_VELOCITY,1522176195.7525539,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7527370,-0.1402914,0.1876640,-0.2066378
MsgID.LOCAL_VELOCITY,1522176195.7527370,-0.0000091,-0.0000107,0.0000097
MsgID.GLOBAL_POSITION,1522176195.7529004,-122.3974511,37.7924810,0.1720000
MsgID.LOCAL_VELOCITY,1522176195.7529004,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7530403,0.0617752,0.1923441,-0.1727229
MsgID.LOCAL_VELOCITY,1522176195.7530403,0.0000019,-0.0000064,0.0000142
MsgID.GLOBAL_POSITION,1522176195.7531850,-122.3974506,37.7924794,0.1330000
MsgID.LOCAL_VELOCITY,1522176195.7531850,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7533875,-0.1116410,0.2361480,-0.1335555
MsgID.LOCAL_VELOCITY,1522176195.7533875,0.0000123,-0.0000193,0.0000103
MsgID.GLOBAL_POSITION,1522176195.7535853,-122.3974503,37.7924788,0.1040000
MsgID.LOCAL_VELOCITY,1522176195.7535853,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7537229,-0.1748881,0.2655000,-0.1043921
MsgID.LOCAL_VELOCITY,1522176195.7537229,-0.0000212,-0.0000072,0.0000072
MsgID.GLOBAL_HOME,1522176195.7539065,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1522176195.7540936,True,True
MsgID.GLOBAL_POSITION,1522176195.7542205,-122.3974503,37.7924802,0.0820000
MsgID.LOCAL_VELOCITY,1522176195.7542205,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7543604,-0.0204201,0.2643344,-0.0824902
MsgID.LOCAL_VELOCITY,1522176195.7543604,0.0000014,-0.0000171,0.0000038
MsgID.GLOBAL_POSITION,1522176195.7545073,-122.3974503,37.7924797,0.0750000
MsgID.LOCAL_VELOCITY,1522176195.7545073,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7546403,-0.0790911,0.2645497,-0.0753222
MsgID.LOCAL_VELOCITY,1522176195.7546403,0.0000046,0.0000224,0.0000029
MsgID.GLOBAL_POSITION,1522176195.7547808,-122.3974503,37.7924796,0.0790000
MsgID.LOCAL_VELOCITY,1522176195.7547808,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7549250,-0.0863222,0.2645769,-0.0797936
MsgID.LOCAL_VELOCITY,1522176195.7549250,-0.0000112,-0.0001439,-0.0008620
MsgID.GLOBAL_POSITION,1522176195.7551043,-122.3974501,37.7924811,0.0910000
MsgID.LOCAL_VELOCITY,1522176195.7551043,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7552640,0.0768499,0.2800848,-0.0914093
MsgID.LOCAL_VELOCITY,1522176195.7552640,-0.0000080,-0.0000205,0.0000054
MsgID.GLOBAL_HOME,1522176195.7554424,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1522176195.7556233,True,True
MsgID.GLOBAL_POSITION,1522176195.7557511,-122.3974485,37.7924800,0.1070000
MsgID.LOCAL_VELOCITY,1522176195.7557511,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7558966,-0.0469219,0.4185915,-0.1078960
MsgID.LOCAL_VELOCITY,1522176195.7558966,-0.0000081,-0.0000018,0.0000060
MsgID.GLOBAL_POSITION,1522176195.7560453,-122.3974485,37.7924797,0.1210000
MsgID.LOCAL_VELOCITY,1522176195.7560453,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7561791,-0.0795309,0.4270237,-0.1212135
MsgID.LOCAL_VELOCITY,1522176195.7561791,-0.0000250,0.0000025,0.0000022
MsgID.GLOBAL_POSITION,1522176195.7563231,-122.3974494,37.7924799,0.1320000
MsgID.LOCAL_VELOCITY,1522176195.7563231,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7564552,-0.0528695,0.3433709,-0.1329769
MsgID.LOCAL_VELOCITY,1522176195.7564552,0.0000117,-0.0000089,0.0000020
MsgID.GLOBAL_POSITION,1522176195.7565980,-122.3974490,37.7924799,0.1390000
MsgID.LOCAL_VELOCITY,1522176195.7565980,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7567337,-0.0548069,0.3749370,-0.1398512
MsgID.LOCAL_VELOCITY,1522176195.7567337,-0.0000087,0.0000197,0.0000040
MsgID.GLOBAL_HOME,1522176195.7569122,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1522176195.7570927,True,True
MsgID.GLOBAL_POSITION,1522176195.7572484,-122.3974514,37.7924796,0.1430000
MsgID.LOCAL_VELOCITY,1522176195.7572484,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7573931,-0.0890737,0.1683390,-0.1438636
MsgID.LOCAL_VELOCITY,1522176195.7573931,0.0000049,0.0000112,0.0000031
MsgID.GLOBAL_POSITION,1522176195.7575397,-122.3974523,37.7924807,0.1430000
MsgID.LOCAL_VELOCITY,1522176195.7575397,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7576740,0.0337073,0.0858978,-0.1436221
MsgID.LOCAL_VELOCITY,1522176195.7576740,-0.0000045,-0.0000145,0.0000096
MsgID.GLOBAL_POSITION,1522176195.7578170,-122.3974507,37.7924806,0.1380000
MsgID.LOCAL_VELOCITY,1522176195.7578170,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7579618,0.0232365,0.2255865,-0.1382625
MsgID.LOCAL_VELOCITY,1522176195.7579618,0.0000251,-0.0000102,0.0000093
MsgID.GLOBAL_POSITION,1522176195.7581043,-122.3974503,37.7924802,0.1280000
MsgID.LOCAL_VELOCITY,1522176195.7581043,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7582524,-0.0287095,0.2645765,-0.1282523
MsgID.LOCAL_VELOCITY,1522176195.7582524,0.0000069,-0.0000286,0.0000049
MsgID.GLOBAL_HOME,1522176195.7585363,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1522176195.7588394,True,True
MsgID.GLOBAL_POSITION,1522176195.7590656,-122.3974503,37.7924800,0.1090000
MsgID.LOCAL_VELOCITY,1522176195.7590656,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7593317,-0.0460573,0.2598556,-0.1097552
MsgID.LOCAL_VELOCITY,1522176195.7593317,0.0000007,-0.0000251,0.0000084
MsgID.GLOBAL_POSITION,1522176195.7595108,-122.3974517,37.7924788,0.0870000
MsgID.LOCAL_VELOCITY,1522176195.7595108,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7596467,-0.1853536,0.1410489,-0.0870823
MsgID.LOCAL_VELOCITY,1522176195.7596467,-0.0000024,0.0000045,-0.0000027
MsgID.GLOBAL_POSITION,1522176195.7597914,-122.3974511,37.7924800,0.0550000
MsgID.LOCAL_VELOCITY,1522176195.7597914,0.0000000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,1522176195.7599349,-0.0457589,0.1889556,-0.0552381
MsgID.LOCAL_VELOCITY,1522176195.7599349,-0.0000032,-0.0000516,-0.0151517
MsgID.GLOBAL_POSITION,1522176195.7600846,-122.3974499,37.7924791,0.0360000
MsgID.LOCAL_VELOCITY,1522176195.7600846,0.0000000,-0.0100000,-0.0800000
MsgID.LOCAL_POSITION,1522176195.7602212,-0.1497749,0.3013912,-0.0362505
MsgID.LOCAL_VELOCITY,1522176195.7602212,0.0012094,-0.0116565,-0.0857097
MsgID.GLOBAL_HOME,1522176195.7603936,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1522176195.7605853,True,True
MsgID.GLOBAL_POSITION,1522176195.7607131,-122.3974506,37.7924798,0.0510000
MsgID.LOCAL_VELOCITY,1522176195.7607131,0.0000000,-0.0300000,-0.2000000
MsgID.LOCAL_POSITION,1522176195.7608507,-0.0734036,0.2403341,-0.0515415
MsgID.LOCAL_VELOCITY,1522176195.7608507,0.0068468,-0.0368340,-0.2038996
MsgID.GLOBAL_POSITION,1522176195.7610078,-122.3974510,37.7924811,0.0570000
MsgID.LOCAL_VELOCITY,1522176195.7610078,0.0000000,-0.0400000,-0.1200000
MsgID.LOCAL_POSITION,1522176195.7611434,0.0738006,0.1971798,-0.0578270
MsgID.LOCAL_VELOCITY,1522176195.7611434,0.0073387,-0.0428695,-0.1203615
MsgID.GLOBAL_POSITION,1522176195.7612863,-122.3974506,37.7924788,0.0590000
MsgID.LOCAL_VELOCITY,1522176195.7612863,0.0000000,-0.0400000,-0.0700000
MsgID.LOCAL_POSITION,1522176195.7614546,-0.1768133,0.2329973,-0.0598395
MsgID.LOCAL_VELOCITY,1522176195.7614546,-0.0091984,-0.0432194,-0.0777212
MsgID.GLOBAL_POSITION,1522176195.7616107,-122.3974507,37.7924793,0.0600000
MsgID.LOCAL_VELOCITY,1522176195.7616107,0.0000000,-0.0400000,-0.0200000
MsgID.LOCAL_POSITION,1522176195.7617459,-0.1256943,0.2251697,-0.0608872
MsgID.LOCAL_VELOCITY,1522176195.7617459,-0.0023841,-0.0462444,-0.0252998
MsgID.GLOBAL_HOME,1522176195.7619264,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1522176195.7621131,True,True
MsgID.GLOBAL_POSITION,1522176195.7622397,-122.3974509,37.7924803,0.0810000
MsgID.LOCAL_VELOCITY,1522176195.7622397,0.0000000,-0.0400000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7623756,-0.0107834,0.2126993,-0.0817019
MsgID.LOCAL_VELOCITY,1522176195.7623756,0.0095164,-0.0476917,0.0020420
MsgID.GLOBAL_POSITION,1522176195.7627072,-122.3974510,37.7924804,0.0820000
MsgID.LOCAL_VELOCITY,1522176195.7627072,0.0000000,-0.0400000,0.0700000
MsgID.LOCAL_POSITION,1522176195.7629626,-0.0025062,0.2016926,-0.0826758
MsgID.LOCAL_VELOCITY,1522176195.7629626,-0.0026129,-0.0459244,0.0714531
MsgID.GLOBAL_POSITION,1522176195.7632399,-122.3974507,37.7924807,0.0830000
MsgID.LOCAL_VELOCITY,1522176195.7632399,-0.0100000,-0.0400000,0.1100000
MsgID.LOCAL_POSITION,1522176195.7634878,0.0305272,0.2313000,-0.0836273
MsgID.LOCAL_VELOCITY,1522176195.7634878,-0.0121631,-0.0422768,0.1184116
MsgID.GLOBAL_POSITION,1522176195.7636802,-122.3974493,37.7924815,0.0810000
MsgID.LOCAL_VELOCITY,1522176195.7636802,-0.0100000,-0.0400000,0.1200000
MsgID.LOCAL_POSITION,1522176195.7638183,0.1227865,0.3496732,-0.0811985
MsgID.LOCAL_VELOCITY,1522176195.7638183,-0.0146378,-0.0453780,0.1213672
MsgID.GLOBAL_HOME,1522176195.7640011,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1522176195.7641914,True,True
MsgID.GLOBAL_POSITION,1522176195.7643192,-122.3974504,37.7924809,0.0790000
MsgID.LOCAL_VELOCITY,1522176195.7643192,-0.0200000,-0.0600000,0.1100000
MsgID.LOCAL_POSITION,1522176195.7644620,0.0581674,0.2570149,-0.0795863
MsgID.LOCAL_VELOCITY,1522176195.7644620,-0.0265226,-0.0603662,0.1152434
MsgID.GLOBAL_POSITION,1522176195.7646081,-122.3974524,37.7924799,0.0860000
MsgID.LOCAL_VELOCITY,1522176195.7646081,-0.0300000,-0.0500000,0.0700000
MsgID.LOCAL_POSITION,1522176195.7647412,-0.0563509,0.0781955,-0.0864849
MsgID.LOCAL_VELOCITY,1522176195.7647412,-0.0307314,-0.0535507,0.0771776
MsgID.GLOBAL_POSITION,1522176195.7648902,-122.3974518,37.7924798,0.0740000
MsgID.LOCAL_VELOCITY,1522176195.7648902,-0.0100000,-0.0300000,0.0600000
MsgID.LOCAL_POSITION,1522176195.7650292,-0.0734652,0.1269648,-0.0743100
MsgID.LOCAL_VELOCITY,1522176195.7650292,-0.0126389,-0.0316026,0.0600185
MsgID.GLOBAL_POSITION,1522176195.7651711,-122.3974531,37.7924800,0.0810000
MsgID.LOCAL_VELOCITY,1522176195.7651711,0.0000000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,1522176195.7653050,-0.0519138,0.0099991,-0.0812330
MsgID.LOCAL_VELOCITY,1522176195.7653050,-0.0003927,-0.0001615,-0.0176625
MsgID.GLOBAL_HOME,1522176195.7654746,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1522176195.7657251,True,True
MsgID.GLOBAL_POSITION,1522176195.7658563,-122.3974517,37.7924811,0.0870000
MsgID.LOCAL_VELOCITY,1522176195.7658563,0.0000000,0.0000000,0.0200000
MsgID.LOCAL_POSITION,1522176195.7660069,0.0773785,0.1379003,-0.0873237
MsgID.LOCAL_VELOCITY,1522176195.7660069,-0.0055640,-0.0044753,0.0234984
MsgID.GLOBAL_POSITION,1522176195.7661583,-122.3974527,37.7924801,0.0820000
MsgID.LOCAL_VELOCITY,1522176195.7661583,0.0000000,0.0000000,0.0100000
MsgID.LOCAL_POSITION,1522176195.7662935,-0.0349140,0.0509818,-0.0829784
MsgID.LOCAL_VELOCITY,1522176195.7662935,0.0005516,-0.0005400,0.0176237
MsgID.GLOBAL_POSITION,1522176195.7664351,-122.3974519,37.7924791,0.0820000
MsgID.LOCAL_VELOCITY,1522176195.7664351,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7665691,-0.1504376,0.1179740,-0.0825002
MsgID.LOCAL_VELOCITY,1522176195.7665691,0.0002020,0.0002509,-0.0002565
MsgID.GLOBAL_POSITION,1522176195.7667477,-122.3974501,37.7924801,0.0850000
MsgID.LOCAL_VELOCITY,1522176195.7667477,0.0000000,0.0000000,0.0200000
MsgID.LOCAL_POSITION,1522176195.7669804,-0.0388950,0.2847709,-0.0858001
MsgID.LOCAL_VELOCITY,1522176195.7669804,-0.0000579,-0.0055938,0.0213385
MsgID.GLOBAL_HOME,1522176195.7673099,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1522176195.7676160,True,True
MsgID.GLOBAL_POSITION,1522176195.7678242,-122.3974499,37.7924788,0.0820000
MsgID.LOCAL_VELOCITY,1522176195.7678242,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7679822,-0.1787529,0.2973135,-0.0825000
MsgID.LOCAL_VELOCITY,1522176195.7679822,-0.0002397,-0.0001111,0.0000042
MsgID.GLOBAL_POSITION,1522176195.7681358,-122.3974512,37.7924787,0.0820000
MsgID.LOCAL_VELOCITY,1522176195.7681358,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7682707,-0.1882906,0.1788370,-0.0823370
MsgID.LOCAL_VELOCITY,1522176195.7682707,-0.0004504,0.0005484,-0.0008017
MsgID.GLOBAL_POSITION,1522176195.7684126,-122.3974530,37.7924798,0.0810000
MsgID.LOCAL_VELOCITY,1522176195.7684126,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522176195.7686074,-0.0687913,0.0254526,-0.0815773
MsgID.LOCAL_VELOCITY,1522176195.7686074,0.0009526,-0.0034277,0.0072538
MsgID.GLOBAL_POSITION,1522176195.7688520,-122.3974520,37.7924786,0.0720000
MsgID.LOCAL_VELOCITY,1522176195.7688520,0.0000000,0.0000000,-0.0300000
MsgID.LOCAL_POSITION,1522176195.7691212,-0.2019737,0.1118465,-0.0720826
MsgID.LOCAL_VELOCITY,1522176195.7691212,0.0000071,-0.0000418,-0.0308300
MsgID.GLOBAL_HOME,1522176195.7694142,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1522176195.7697206,True,True
MsgID.GLOBAL_POSITION,1522176195.7699673,-122.3974501,37.7924802,0.0760000
MsgID.LOCAL_VELOCITY,1522176195.7699673,0.0000000,-0.0100000,-0.1000000
MsgID.LOCAL_POSITION,1522176195.7702436,-0.0219843,0.2789502,-0.0764846
MsgID.LOCAL_VELOCITY,1522176195.7702436,0.0073789,-0.0105618,-0.1083108
MsgID.GLOBAL_POSITION,1522176195.7705357,-122.3974497,37.7924810,0.0760000
MsgID.LOCAL_VELOCITY,1522176195.7705357,0.0000000,-0.0200000,-0.1200000
MsgID.LOCAL_POSITION,1522176195.7707865,0.0635192,0.3187050,-0.0769200
MsgID.LOCAL_VELOCITY,1522176195.7707865,0.0004809,-0.0280142,-0.1280254
MsgID.GLOBAL_POSITION,1522176195.7710676,-122.3974512,37.7924797,0.0770000
MsgID.LOCAL_VELOCITY,1522176195.7710676,-0.0100000,-0.0400000,-0.0600000
MsgID.LOCAL_POSITION,1522176195.7713311,-0.0748678,0.1831594,-0.0770538
MsgID.LOCAL_VELOCITY,1522176195.7713311,-0.0147505,-0.0444887,-0.0694279
MsgID.GLOBAL_POSITION,1522176195.7715757,-122.3974520,37.7924785,0.0600000
MsgID.LOCAL_VELOCITY,1522176195.7715757,-0.0100000,-0.0400000,-0.0400000
MsgID.LOCAL_POSITION,1522176195.7717962,-0.2098962,0.1110784,-0.0606078
